page_number,x,y,text
492,12.615,41.95,DB ULT Din Rail Mounti
492,17.513,41.95,ng Bracket
492,23.963,41.95,4
492,26.04,41.95,4
492,28.116,41.95,4
492,30.192,41.95,4
492,32.268,41.95,4
492,34.344,41.95,4
492,10.903,42.783,"WEW35/2, End Bracket, TS35, W-Series Terminals"
492,23.964,42.783,4
492,26.04,42.783,4
492,28.116,42.783,4
492,30.192,42.783,4
492,32.268,42.783,4
492,34.344,42.783,4
492,2.191,44.448,7
492,18.261,43.616,OPTIONAL
492,12.342,44.448,"DB ULT Gland Plate, 3mm Aluminium"
492,23.965,44.448,2
492,26.041,44.448,2
492,28.117,44.448,2
492,30.193,44.448,2
492,32.269,44.448,2
492,34.345,44.448,2
492,13.244,45.281,"Pole Filler, 4 Pole, Pack of 10"
492,23.965,45.281,2
492,26.041,45.281,2
492,28.118,45.281,2
492,30.194,45.281,3
492,32.27,45.281,3
492,34.346,45.281,4
492,1.167,46.668,•
492,1.876,46.668,"For an Orange DB, change the “G” in the enclosure part number to “O”."
492,34.7,50.628,63
492,1.167,50.628,492
493,1.167,1.499,DB SPARE PARTS AND MAIN COMPONENTS LISTING – U_ECT
493,1.167,2.931,Grey DB with MCCB Main Switch (250A)
493,1.48,5.897,GROUP
493,4.683,5.897,PART NUMBERS
493,14.722,5.897,DESCRIPTION
493,24.221,3.958,DISTRIBUTION BOARD SIZES AND TYPE QTY
493,2.187,10.795,1
493,18.09,8.713,ENCLOSURE
493,10.743,9.546,"XAURE010206, 600x800x250, RAL7035, Gear Tray"
493,23.96,9.546,1
493,10.625,10.378,"XAURE010210, 600x1000x250, RAL7035, Gear Tray"
493,26.036,10.378,1
493,28.112,10.378,1
493,10.886,11.211,"DB Enc Grey, 600x1200x250, RAL7035, Gear Tray"
493,30.189,11.211,1
493,10.59,12.043,"XAURE040206, 600x1500x250, RAL7035, Gear Tray"
493,32.265,12.043,1
493,34.341,12.043,1
493,12.071,12.876,"Cam Lock Assembly, AE, Double Bit key"
493,23.961,12.876,1
493,26.037,12.876,1
493,28.113,12.876,1
493,30.189,12.876,1
493,32.265,12.876,1
493,34.341,12.876,1
493,2.188,15.374,2
493,17.881,13.708,ESCUTCHEON
493,12.186,14.541,"ESC,800H, Top, 18P Standard / MCCB"
493,23.961,14.541,1
493,11.685,15.373,"ESC,1000H, Top, 24/36P Standard / MCCB"
493,26.037,15.373,1
493,28.113,15.373,1
493,11.675,16.206,"ESC,1200H, Top, 48/60P Standard / MCCB"
493,30.189,16.206,1
493,11.297,17.038,"ESC,1500H, Top, 72/84/96P Standard / MCCB"
493,32.265,17.038,1
493,34.342,17.038,1
493,2.189,19.536,3
493,17.373,17.871,INCOMER SWITCH
493,10.957,18.703,"MCCB, 3VA1, 3P, TM240, ATAM, 36kA, 175-250A"
493,23.962,18.703,1
493,26.038,18.703,1
493,28.114,18.703,1
493,30.19,18.703,1
493,32.266,18.703,1
493,34.342,18.703,1
493,12.684,19.536,"VA1,250,3P,Term Cover,Extended"
493,23.963,19.536,2
493,26.039,19.536,2
493,28.115,19.536,2
493,30.191,19.536,1
493,32.267,19.536,1
493,34.343,19.536,1
493,4.853,20.368,DBMCCBBRKT
493,12.749,20.368,DB ULT MCCB Mounti
493,17.402,20.368,ng Bracket
493,23.963,20.368,1
493,26.039,20.368,1
493,28.115,20.368,1
493,30.191,20.368,1
493,32.267,20.368,1
493,34.343,20.368,1
493,12.329,21.201,"Link Set,250A,ENC Chassis to 3VA12"
493,23.963,21.201,1
493,26.04,21.201,1
493,28.116,21.201,1
493,30.192,21.201,1
493,32.268,21.201,1
493,34.344,21.201,1
493,2.191,24.948,4
493,18.507,22.034,CHASSIS
493,11.592,22.866,"Encap Chassis, 5SY, 5SU, 250A,18P, Top Fed"
493,23.964,22.866,1
493,11.532,23.699,"Encap Chassis, 5SY, 5SU, 250A, 24P, Top Fed"
493,26.04,23.699,1
493,11.524,24.531,"Encap Chassis, 5SY, 5SU, 250A, 36P, Top Fed"
493,28.116,24.531,1
493,11.519,25.364,"Encap Chassis, 5SY, 5SU, 250A, 48P, Top Fed"
493,30.192,25.364,1
493,11.529,26.196,"Encap Chassis, 5SY, 5SU, 250A, 72P, Top Fed"
493,32.268,26.196,1
493,11.531,27.029,"Encap Chassis, 5SY, 5SU, 250A, 96P, Top Fed"
493,34.343,27.029,1
493,5.07,27.861,DBENCBRKT
493,11.955,27.861,DB ULT ENCY Chassis Mounti
493,18.146,27.861,ng Bracket
493,23.963,27.861,2
493,26.039,27.861,2
493,28.115,27.861,2
493,30.191,27.861,2
493,32.267,27.861,3
493,34.343,27.861,3
493,2.19,34.939,5
493,17.01,28.694,EARTH NEUTRAL BAR
493,5.5,29.526,INSF-STS
493,12.096,29.526,Insulati
493,13.458,29.526,on Foot with Self Tapping Screw
493,23.963,29.526,4
493,26.04,29.526,4
493,28.116,29.526,4
493,30.192,29.526,4
493,32.268,29.526,4
493,34.344,29.526,4
493,10.495,30.359,Earth / Neutral Bar mounti
493,15.922,30.359,"ng Bracket, ULT, 800H, Pair"
493,23.964,30.359,1
493,26.04,30.359,1
493,11.33,31.191,"E/N Bar 12 Way, 165A, Even Numbered 2 – 24"
493,23.964,31.191,2
493,26.04,31.191,2
493,11.44,32.024,"E/N Bar 12 Way, 165A,Odd Numbered 1 – 23"
493,23.964,32.024,2
493,26.04,32.024,2
493,10.588,32.856,Earth / Neutral Bar Mounti
493,16.065,32.856,"ng Bracket, ULT,1000, Pair"
493,28.116,32.856,1
493,30.192,32.856,1
493,11.326,33.689,"E/N Bar 18 Way, 165A, Even Numbered 2 – 36"
493,28.116,33.689,2
493,11.384,34.521,"E/N Bar 18 Way, 165A, Odd Numbered 1 – 35"
493,28.116,34.521,2
493,11.326,35.354,"E/N Bar 24 Way, 165A, Even Numbered 2 – 48"
493,30.193,35.354,2
493,11.393,36.186,"E/N Bar 24 Way, 165A, Odd Numbered 1 – 47"
493,30.193,36.186,2
493,10.59,37.019,Earth / Neutral Bar Mounti
493,16.067,37.019,"ng Bracket, ULT,1200, Pair"
493,32.269,37.019,1
493,11.325,37.851,"E/N Bar 36 Way, 165A, Even Numbered 2 – 72"
493,32.269,37.851,2
493,11.333,38.684,"E/N Bar 36 WAY, 165A, Odd Numbered 1 – 71"
493,32.269,38.684,2
493,10.591,39.516,Earth / Neutral Bar Mounti
493,16.068,39.516,"ng Bracket, ULT,1500, Pair"
493,34.345,39.516,1
493,11.379,40.349,"E/N Bar 48 Way, 165A, Odd Numbered 1 – 95"
493,34.345,40.349,2
493,11.325,41.181,"E/N Bar 48 Way, 165A, Even Numbered 2 – 96"
493,34.345,41.181,2
493,2.192,42.847,6
493,17.642,42.014,DIN MOUNTING
493,5.116,42.847,DBDINBRKT
493,12.616,42.847,DB ULT Din Rail Mounti
493,17.514,42.847,ng Bracket
493,23.965,42.847,2
493,26.041,42.847,2
493,28.118,42.847,2
493,30.194,42.847,2
493,32.27,42.847,2
493,34.346,42.847,2
493,10.905,43.679,"WEW35/2, End Bracket, TS35, W-Series Terminals"
493,23.966,43.679,2
493,26.042,43.679,4
493,28.118,43.679,4
493,30.194,43.679,4
493,32.27,43.679,4
493,34.346,43.679,4
493,2.193,45.345,7
493,18.263,44.512,OPTIONAL
493,12.344,45.345,"DB ULT Gland Plate, 3mm Aluminium"
493,23.967,45.345,2
493,26.043,45.345,2
493,28.119,45.345,2
493,30.195,45.345,2
493,32.271,45.345,2
493,34.347,45.345,2
493,13.246,46.177,"Pole Filler, 4 Pole, Pack of 10"
493,23.967,46.177,2
493,26.043,46.177,2
493,28.119,46.177,2
493,30.195,46.177,2
493,32.272,46.177,3
493,34.348,46.177,4
493,1.167,47.565,•
493,1.876,47.565,"For an Orange DB, change the “G” in the enclosure part number to “O”."
493,1.167,50.628,64
493,34.64,50.628,493
494,5.883,31.82,POWER QUALITY SOLUTIONS
495,1.167,1.499,POWER QUALITY SOLUTIONS
495,1.167,3.02,General Overview
495,1.167,3.707,The increasing demand of electrical power and the awareness of the necessity of energy saving is very Important these days. Also the
495,1.167,4.395,awareness of power quality is increasing and power factor correcti
495,17.283,4.395,on (PFC) and harmonic fi
495,23.337,4.395,ltering will be implemented on a growing scale.
495,1.167,5.082,Enhancing power quality – improvement of power factor – saves costs and ensures a fast return on investment.  In power distributi
495,33.185,5.082,"on, in low-"
495,1.167,5.769,"and medium-voltage networks, PQS focuses on the power fl"
495,15.756,5.769,ow (cos
495,18.344,5.77,) and the opti
495,21.453,5.77,mizati
495,22.883,5.77,on of voltage stability by generati
495,31.059,5.77,ng reacti
495,33.176,5.77,ve power
495,1.167,6.457,and compensati
495,4.863,6.457,on current to improve voltage quality and reliability at distributi
495,20.322,6.457,on level.
495,1.167,7.499,APS Industrial off
495,5.226,7.499,"ers a comprehensive range on Electrical and Electronic components, equipment and services for the modern Power Factor"
495,1.167,8.186,Correcti
495,2.996,8.186,"on switchboard, Acti"
495,8.017,8.186,ve Harmonic Filter Panel and Power Distributi
495,19.262,8.186,on Boards. We can measure and analyse from simple to complex
495,1.167,8.874,electrical systems and off
495,7.162,8.874,er PFC and/or AHF components or systems to recti
495,19.815,8.874,fy bad power factor and neutralise harmful harmonics.
495,1.167,10.572,Range Overview
495,1.167,11.38,Acti
495,1.999,11.38,ve Harmonic Filters
495,1.167,12.055,and Stati
495,3.204,12.055,c VAr
495,4.893,12.055,Generators
495,1.167,13.299,|
495,1.876,13.299,New approach to harmonic fi
495,8.857,13.299,lters
495,1.876,13.924,power factor correcti
495,6.909,13.924,on and load
495,1.876,14.549,balancing
495,1.167,15.44,|
495,1.876,15.44,Fast response ti
495,5.6,15.44,"me < 15 ms, with"
495,1.876,16.065,dynamic reacti
495,5.269,16.065,on ti
495,6.374,16.065,me less than 50
495,1.876,16.69,μs
495,1.167,17.581,|
495,1.876,17.581,"Modular design, compact structure,"
495,1.876,18.206,"small footprint, simple operati"
495,8.992,18.206,"on,"
495,1.876,18.831,easy maintenance
495,1.167,21.598,PFC Functi
495,3.754,21.598,onal Trays
495,1.167,22.843,|
495,1.876,22.843,Capacitors rated at 525Vac for
495,1.167,24.359,|
495,1.876,24.359,6.25; 12.5; 25 and 50kVar trays
495,1.876,24.984,available
495,1.167,25.875,|
495,1.876,25.875,Siemens Fuses and Fuse Switches
495,1.167,26.766,|
495,1.167,27.657,|
495,1.876,27.657,7% Detuned reactors
495,1.167,30.425,Complete PFC Panels
495,1.167,31.669,|
495,1.876,31.669,Automati
495,3.964,31.669,c multi
495,5.602,31.669,step systems
495,1.167,32.56,|
495,1.167,33.451,|
495,1.876,33.451,Floor Standing or Wall Mounted
495,1.167,34.342,|
495,1.876,34.342,6.25; 12.5; 25 and 50kVar steps
495,1.167,35.233,|
495,1.876,35.233,Contactor or Thyristor switched
495,1.167,36.124,|
495,1.876,36.124,7% Detuned (other opti
495,7.527,36.124,ons available
495,1.167,38.892,MV PFC Systems and Components
495,1.167,40.137,|
495,1.876,40.137,Fixed and Auto Switching systems
495,1.167,41.028,|
495,1.876,41.028,Power Capacitors
495,1.167,41.919,|
495,1.876,41.919,Surge Capacitors
495,1.167,42.81,|
495,1.876,42.81,Reactors
495,1.167,43.701,|
495,1.876,43.701,Vacuum Contactors
495,1.167,44.592,|
495,1.876,44.592,Capacitor Switches
495,19.456,11.382,PFC Controllers
495,19.456,12.627,|
495,20.165,12.627,Three phase measuring and
495,20.165,13.252,controlling
495,19.456,14.143,|
495,20.165,14.143,Intelligent control
495,19.456,15.034,|
495,20.165,15.034,Automati
495,22.252,15.034,c initi
495,23.563,15.034,alizati
495,24.941,15.034,on
495,19.456,15.925,|
495,20.165,15.925,Logs and stores alarms
495,19.456,16.816,|
495,20.165,16.816,Four quadrant controller
495,19.456,17.707,|
495,20.165,17.707,LED & OLED display
495,19.456,20.475,LV PFC Capacitors
495,19.456,21.719,|
495,20.165,21.719,Self-healing Metalized Film
495,19.456,22.61,|
495,20.165,22.61,Dry or Soft
495,22.713,22.61,Resin
495,19.456,23.501,|
495,20.165,23.501,Up to 200 000h life expectancy
495,19.456,24.392,|
495,20.165,24.392,IEC 60831–1/2 and UL 810-5th
495,20.165,25.017,editi
495,21.063,25.017,on approved
495,19.456,27.785,Additi
495,20.793,27.785,onal PFC Components
495,19.456,29.03,|
495,20.165,29.03,AC6b Contactors for Standard PFC
495,19.456,29.921,|
495,20.165,29.921,Thyristor Modules for Dynamic PFC
495,19.456,30.812,|
495,20.165,30.812,Detuned Harmonic Reactors
495,19.456,31.703000000000003,|
495,23.146,31.703000000000003,lters for power
495,20.165,32.328,electronics
495,19.456,33.219,|
495,20.165,33.219,Power line fi
495,23.062,33.219,lters for 3 phase
495,20.165,33.844,systems
495,19.456,34.735,|
495,20.165,34.735,Sine-wave output fi
495,20.165,35.359,systems
495,19.456,38.127,Power Filtering Equipment
495,19.456,39.372,|
495,20.165,39.372,3-Line LCL Filters for Power
495,20.165,39.997,Electronics
495,19.456,40.888,|
495,20.165,40.888,Power Line Filters for 3 phase
495,20.165,41.513,systems
495,19.456,42.404,|
495,20.165,42.404,Sine-wave output fi
495,20.165,43.029,systems
495,35.03,50.628,3
495,34.64,50.628,495
496,1.167,1.499,POWER FACTOR CORRECTION
496,1.167,3.02,How reacti
496,4.174,3.02,ve power is generated
496,1.167,3.707,Every electric load that works with magneti
496,11.604,3.707,c fi
496,12.335,3.707,"elds (motors, chokes,transformers, inducti"
496,22.522,3.707,ve heati
496,24.461,3.707,"ng, arc welding, generators) produces a varying"
496,1.167,4.395,"degree of electrical lag, which is called inductance. This lag of inducti"
496,17.823,4.395,ve loads maintains the current sense (e.g. positi
496,29.383,4.395,ve) for a ti
496,31.885,4.395,me even though
496,1.167,5.082,the negati
496,3.461,5.082,ve-going voltage tries to reverse it. This phase shift
496,15.933,5.082,"between current and voltage is maintained, current and voltage having opposite"
496,1.167,5.769,signs. During this ti
496,5.692,5.769,"me, negati"
496,8.218,5.769,ve power or energy is produced and fed back into the network. When current and voltage have the same sign
496,1.167,6.457,"again, the same amount of energy is again needed to build up the magneti"
496,19.117,6.457,c fi
496,19.848,6.457,elds in inducti
496,23.228,6.457,ve loads. This magneti
496,28.641,6.457,c reversal energy is called
496,1.167,7.144,reacti
496,2.37,7.144,ve power.
496,1.167,8.186,In AC networks (50/60 Hz) such a process is repeated 50 or 60 ti
496,17.044,8.186,mes a second. So an obvious soluti
496,25.562,8.186,on is to briefl
496,28.791,8.186,y store the magneti
496,33.544,8.186,c reversal
496,1.167,8.873,energy in capacitors and relieve the network (supply line) of this reacti
496,18.172,8.873,"ve energy. For this reason, automati"
496,26.976,8.873,c reacti
496,28.759,8.873,ve power compensati
496,34.008,8.873,on
496,1.167,9.561,systems (detuned/conventi
496,7.662,9.561,onal) are installed for larger loads like industrial machinery. Such systems consist of a group of capacitor units that
496,1.167,10.248,can be cut in and cut out and which are driven and switched by a power factor controller.
496,10.499,18.138,Apparent
496,10.499,18.813,Power KVA
496,15.031,14.269,Reacti
496,16.418,14.269,ve
496,15.031,14.944,Power KVAr
496,15.031,19.699,Real Power
496,15.031,20.374,KW
496,1.182,26.904,Power Factor
496,1.182,27.717,Low Power Factor (cos
496,8.303,27.717,)
496,1.182,28.607,|
496,1.891,28.607,Low cos
496,4.334,28.607,results in higher energy
496,1.891,29.232,consumpti
496,4.272,29.232,"on and costs,"
496,1.182,30.123,|
496,1.891,30.123,"less power distributed via the network,"
496,1.182,31.014,|
496,1.891,31.014,"power loss in the network,"
496,1.182,31.905,|
496,1.891,31.905,"higher transformer losses,"
496,1.182,32.796,|
496,1.891,32.796,increased voltage drop in power
496,1.891,33.421,distributi
496,3.884,33.421,on networks.
496,12.884,26.904,Power Factor Improvement
496,12.884,27.579,Power factor improvement can be
496,12.884,28.254,achieved by
496,12.884,29.145,|
496,13.593,29.145,compensati
496,16.233,29.145,on of reacti
496,19.044,29.145,ve power with
496,13.593,29.77,"capacitors,"
496,12.884,30.661,|
496,13.593,30.661,acti
496,14.298,30.661,ve compensati
496,17.832,30.661,on – using
496,13.593,31.286,"semiconductors,"
496,12.884,32.177,|
496,13.593,32.177,overexcited synchronous machine (motor/
496,13.593,32.802,generator)
496,24.586,26.904,Types of PFC
496,24.586,27.717,(detuned or conventi
496,30.512,27.717,onal)
496,24.586,28.607,|
496,25.294,28.607,individual or fi
496,28.592,28.607,xed compensati
496,32.421,28.607,on (each
496,25.294,29.232,reacti
496,26.497,29.232,ve power producer is individually
496,25.294,29.857,"compensated),"
496,24.586,30.748,|
496,25.294,30.748,group compensati
496,29.522,30.748,on (reacti
496,31.815,30.748,ve power
496,25.294,31.373,producers connected as a group and
496,25.294,31.998,"compensated as a whole),"
496,24.586,32.889,|
496,25.294,32.889,central or automati
496,29.789,32.889,c compensati
496,33.01,32.889,on (by
496,25.294,33.514,"a PFC system at a central point), mixed"
496,25.294,34.139,compensati
496,27.935,34.139,on.
496,1.167,50.628,4
496,1.167,50.628,496
497,-36.037,1.499,POWER FACTOR CORRECTION
497,-36.037,3.02,How reacti
497,-33.03,3.02,ve power is generated
497,-36.037,3.707,Every electric load that works with magneti
497,-25.601,3.707,c fi
497,-24.87,3.707,"elds (motors, chokes,transformers, inducti"
497,-14.683,3.707,ve heati
497,-12.744,3.707,"ng, arc welding, generators) produces a varying"
497,-36.037,4.395,"degree of electrical lag, which is called inductance. This lag of inducti"
497,-19.382,4.395,ve loads maintains the current sense (e.g. positi
497,-7.822,4.395,ve) for a ti
497,-5.32,4.395,me even though
497,-36.037,5.082,the negati
497,-33.744,5.082,ve-going voltage tries to reverse it. This phase shift
497,-21.271,5.082,"between current and voltage is maintained, current and voltage having opposite"
497,-36.037,5.769,signs. During this ti
497,-31.512,5.769,"me, negati"
497,-28.986,5.769,ve power or energy is produced and fed back into the network. When current and voltage have the same sign
497,-36.037,6.457,"again, the same amount of energy is again needed to build up the magneti"
497,-18.088,6.457,c fi
497,-17.357,6.457,elds in inducti
497,-13.977,6.457,ve loads. This magneti
497,-8.564,6.457,c reversal energy is called
497,-36.037,7.144,reacti
497,-34.835,7.144,ve power.
497,-36.037,8.186,In AC networks (50/60 Hz) such a process is repeated 50 or 60 ti
497,-20.161,8.186,mes a second. So an obvious soluti
497,-11.643,8.186,on is to briefl
497,-8.414,8.186,y store the magneti
497,-3.66,8.186,c reversal
497,-36.037,8.873,energy in capacitors and relieve the network (supply line) of this reacti
497,-19.033,8.873,"ve energy. For this reason, automati"
497,-10.229,8.873,c reacti
497,-8.446,8.873,ve power compensati
497,-3.197,8.873,on
497,-36.037,9.561,systems (detuned/conventi
497,-29.542,9.561,onal) are installed for larger loads like industrial machinery. Such systems consist of a group of capacitor units that
497,-36.037,10.248,can be cut in and cut out and which are driven and switched by a power factor controller.
497,-26.706,18.136,Apparent
497,-26.706,18.811,Power KVA
497,-22.173,14.268,Reacti
497,-20.787,14.268,ve
497,-22.173,14.943,Power KVAr
497,-22.173,19.697,Real Power
497,-22.173,20.372,KW
497,-36.023,26.904,Power Factor
497,-36.023,27.717,Low Power Factor (cos
497,-28.902,27.717,)
497,-36.023,28.607,|
497,-35.314,28.607,Low cos
497,-32.871,28.607,results in higher energy
497,-35.314,29.232,consumpti
497,-32.933,29.232,"on and costs,"
497,-36.023,30.123,|
497,-35.314,30.123,"less power distributed via the network,"
497,-36.023,31.014,|
497,-35.314,31.014,"power loss in the network,"
497,-36.023,31.905,|
497,-35.314,31.905,"higher transformer losses,"
497,-36.023,32.796,|
497,-35.314,32.796,increased voltage drop in power
497,-35.314,33.421,distributi
497,-33.321,33.421,on networks.
497,-24.321,26.904,Power Factor Improvement
497,-24.321,27.579,Power factor improvement can be
497,-24.321,28.254,achieved by
497,-24.321,29.145,|
497,-23.612,29.145,compensati
497,-20.972,29.145,on of reacti
497,-18.161,29.145,ve power with
497,-23.612,29.77,"capacitors,"
497,-24.321,30.661,|
497,-23.612,30.661,acti
497,-22.907,30.661,ve compensati
497,-19.373,30.661,on – using
497,-23.612,31.286,"semiconductors,"
497,-24.321,32.177,|
497,-23.612,32.177,overexcited synchronous machine (motor/
497,-23.612,32.802,generator)
497,-12.619,26.904,Types of PFC
497,-12.619,27.717,(detuned or conventi
497,-6.692,27.717,onal)
497,-12.619,28.607,|
497,-11.91,28.607,individual or fi
497,-8.613,28.607,xed compensati
497,-4.784,28.607,on (each
497,-11.91,29.232,reacti
497,-10.708,29.232,ve power producer is individually
497,-11.91,29.857,"compensated),"
497,-12.619,30.748,|
497,-11.91,30.748,group compensati
497,-7.683,30.748,on (reacti
497,-5.39,30.748,ve power
497,-11.91,31.373,producers connected as a group and
497,-11.91,31.998,"compensated as a whole),"
497,-12.619,32.889,|
497,-11.91,32.889,central or automati
497,-7.416,32.889,c compensati
497,-4.194,32.889,on (by
497,-11.91,33.514,"a PFC system at a central point), mixed"
497,-11.91,34.139,compensati
497,-9.27,34.139,on.
497,-36.037,50.628,4
497,1.167,1.499,POWER FACTOR CORRECTION CAPACITORS
497,1.167,2.351,PFC capacitor series for power factor correcti
497,12.209,2.351,on and detuned fi
497,16.547,2.351,lter
497,3.941,3.895,PARAMETER
497,12.451,3.895,PHASECAP PREMIUM
497,24.697,3.895,PHICAP
497,4.074,4.781,POWER QR
497,13.204,4.781,5.0 … 33.0 kVAr
497,23.911,4.781,0.5 … 30.0 kVAr
497,3.13,5.667,RATED VOLTAGE VR
497,13.304,5.667,230 … 800 Vac
497,24.011,5.667,230 … 525 Vac
497,3.05,6.553,INRUSH CURRENT IS
497,13.359,6.553,Up to 300 * IR
497,24.066,6.553,Up to 200 * IR
497,2.896,8.487,TEMPERATURE CLASS
497,14.146,7.362,-40/D:
497,12.83,7.923999999999999,Max: Temp. = 55 ˚C
497,12.32,8.487,Max. Mean 24 h = 45 ˚C
497,12.216,9.049,Max Mean 1 year = 35 ˚C
497,12.512,9.612,Lowest Temp. = -40 ˚C
497,24.854,7.362,-40/D:
497,23.537,7.923999999999999,Max: Temp. = 55 ˚C
497,23.027,8.487,Max. Mean 24 h = 45 ˚C
497,22.923,9.049,Max Mean 1 year = 35 ˚C
497,23.219,9.612,Lowest Temp. = -40 ˚C
497,2.623,10.42,LOSSES - DIELECTRIC QL
497,13.443,10.42,< 0.2 W/kVAr
497,24.15,10.42,< 0.2 W/kVAr
497,1.954,11.185,LOSSES - TOTAL QL (WITHOUT
497,2.783,11.747,DISCHARGE RESISTOR)
497,13.306,11.466,< 0.45 W/kVAr
497,24.013,11.466,< 0.45 W/kVAr
497,3.498,12.512,MAX. HUMIDITY
497,14.391,12.512,95%
497,25.097,12.512,95%
497,4.498,13.602,SAFETY
497,9.963,13.321,"Triple (self-healing, overpressure disconnect, dry"
497,13.66,13.883,technology)
497,21.122,13.602,"Duel (self-healing, overpressure disconnect)"
497,3.534,14.692,IMPREGNATION
497,13.917,14.692,Inert Gas
497,22.101,14.692,Biodegradable soft
497,25.766,14.692,"resin, semi-dry"
497,3.095,15.578,MEAN LIFE TLD (CO)
497,11.126,15.578,Up to 180 000 h (temp. class -40/C)
497,21.833,15.578,Up to 135 000 h (temp. class -40/C)
497,3.844,16.464,EXPECTANCY
497,11.11,16.464,Up to 130 000 h (temp. class -40/D)
497,21.817,16.464,Up to 100 000 h (temp. class -40/D)
497,3.763,18.116,CONNECTION
497,9.94,18.116,Opti
497,10.709,18.116,"mised Capacitor Safety Terminal, Block-type"
497,23.05,17.272,B32340/B32343 Series:
497,23.779,17.835,Fats-on Terminals
497,23.988,18.397,B32344 Series:
497,20.647,18.96,Opti
497,21.416,18.96,"mised Capacitor Safety Terminal, Block-type"
497,2.85,19.768,DISCHARGE RESISTOR
497,13.83,19.768,Pre-Fitt
497,15.22,19.768,ed
497,24.537,19.768,Pre-Fitt
497,25.927,19.768,ed
497,4.263,20.654,COOLING
497,13.064,20.654,Natural or Forced
497,23.77,20.654,Natural or Forced
497,3.773,21.54,CASE / SHAPE
497,12.475,21.54,Aluminium / Cylindrical
497,23.182,21.54,Aluminium / Cylindrical
497,3.969,22.911,ENCLOSURE
497,9.63,22.63,"IP20, indoor mounti"
497,13.562,22.63,"ng, (opti"
497,15.213,22.63,onal IP54 with terminal
497,14.437,23.192,cap)
497,23.187,22.349,B32340/B32343: IP00
497,24.125,22.911,B32344: IP20
497,22.26,23.474,(opti
497,23.043,23.474,onal IP54 with terminal cap)
497,2.541,24.161,NUMBER OF SWITCHING
497,3.857,24.723,OPERATIONS
497,12.855,24.442,Max. 7500 per year
497,23.561,24.442,Max. 5000 per year
497,4.073,26.254,STANDARD
497,11.129,25.692,"IEC 60831-1+2, UL 810 5th editi"
497,17.819,25.692,"on,"
497,11.4,26.254,cUL fi
497,12.461,26.254,"le # E238746 (up to 690 V),"
497,14.232,26.817,GOST
497,21.835,25.411,"IEC 60831-1+2, UL 810 5th editi"
497,28.525,25.411,"on,"
497,23.569,25.973,cUL fi
497,24.629,25.973,le # E106388
497,21.598,26.536,CSA fi
497,22.734,26.536,"le # C22.2 N˚190 MC #236094,"
497,23.199,27.098,"(up to Ø 85mm), GOST"
497,3.393,28.392,ORDERING CODE
497,13.753,28.392,B25667C*
497,24.459,27.83,B32340C*
497,24.459,28.392,B32343C*
497,24.482,28.955,B32344E*
497,3.582,30.84,KVAR @525VAC
497,13.208,30.84,PART NUMBER
497,23.756,30.84,KVAR @ 415VAC
497,14.08,31.726,PhaseCap Premium
497,15.33,35.27,PhiCap
497,35.03,50.628,5
497,34.64,50.628,497
498,1.167,1.499,POWER FACTOR CONTROLLERS
498,1.167,2.363,Controllers for PFC are of major importance in the PFC system. They measure the actual power factor and connect or
498,1.167,3.051,disconnect capacitor stages to achieve a specifi
498,12.57,3.051,c desired value (cos θ).
498,1.167,5.311,The PF controller series BR6000 (six and twelve stages) off
498,15.428,5.311,er highly intelligent control behaviour and are very user-
498,1.167,5.999,friendly thanks to menu-driven handling (plain language). Their multi
498,17.657,5.999,functi
498,19.063,5.999,onal display greatly simplifi
498,25.611,5.999,es installati
498,28.306,5.999,"on,"
498,1.167,6.686,handling and maintenance.
498,1.167,7.728,Diff
498,1.9,7.728,erent versions of the BR6000 series provide soluti
498,14.216,7.728,ons to various applicati
498,19.842,7.728,ons:
498,1.167,8.77,BR6000-R6 and BR6000-R12 for conventi
498,11.487,8.77,onal applicati
498,14.692,8.77,ons with slowly changing loads
498,1.167,9.811,BR6000-T6 for dynamic PFC in applicati
498,10.91,9.811,ons with fast-changing loads
498,1.167,12.072,"The PF controller BR7000 is a follow-up development of the PF controller BR6000-series, featuring two devices in one:"
498,1.167,12.759,it can be used as a controller as well as a grid measuring tool.
498,4.924,13.801,ers a graphic display and 12 or 15 relay outputs for the steps and message/alarm relays. Due to the
498,1.167,14.488,"possibility of programming, the outputs can be used for a broad range of applicati"
498,20.941,14.488,ons.
498,1.167,15.53,The BR7000 15 step controller features 3 current inputs that enables it to switch a combinati
498,23.899,15.53,on on single and three
498,1.167,16.218,phase capacitors.
498,1.167,17.259,The controller can be connected to a PC via a RS485 interface. The Windows-based soft
498,22.719,17.259,ware BR7000-SOFT allows the
498,1.167,17.947,readout of acquired data. The possibility of graphical display of all values off
498,19.547,17.947,ers a comfortable visualizati
498,26.328,17.947,on.
498,1.167,19.343,Data Logger
498,1.167,20.207,DataLogSD for BR7000/I controllers – B44066-R1311-E230
498,1.167,21.249,"The data logger is used for recording, visualisati"
498,12.639,21.249,on and evaluati
498,16.369,21.249,on for grid parameters aft
498,22.628,21.249,er installati
498,25.282,21.249,on of a PFC system
498,1.167,21.937,with a BR7000 and BR7000i controllers.
498,1.167,23.497,Features:
498,1.167,24.742,|
498,1.876,24.742,"Recording of grid parameters, switching behaviour and temperature values of a system"
498,1.167,25.633,|
498,1.876,25.633,Visualisati
498,4.138,25.633,on and evaluati
498,7.867000000000001,25.633,on via comfortable
